"state","region","division","region_code","region_name"
"OH","North Central","East North Central","C39079","Jackson County, OH"
"OH","North Central","East North Central","C39081","Jefferson County, OH"
"OH","North Central","East North Central","C39083","Knox County, OH"
"OH","North Central","East North Central","C39085","Lake County, OH"
"OH","North Central","East North Central","C39087","Lawrence County, OH"
"OH","North Central","East North Central","C39089","Licking County, OH"
"OH","North Central","East North Central","C39091","Logan County, OH"
"OH","North Central","East North Central","C39093","Lorain County, OH"
"OH","North Central","East North Central","C39095","Lucas County, OH"
"OH","North Central","East North Central","C39097","Madison County, OH"
"OH","North Central","East North Central","C39099","Mahoning County, OH"
"OH","North Central","East North Central","C39101","Marion County, OH"
"OH","North Central","East North Central","C39103","Medina County, OH"
"OH","North Central","East North Central","C39105","Meigs County, OH"
"OH","North Central","East North Central","C39107","Mercer County, OH"
"OH","North Central","East North Central","C39109","Miami County, OH"
"OH","North Central","East North Central","C39111","Monroe County, OH"
"OH","North Central","East North Central","C39113","Montgomery County, OH"
"OH","North Central","East North Central","C39115","Morgan County, OH"
"OH","North Central","East North Central","C39117","Morrow County, OH"
"OH","North Central","East North Central","C39119","Muskingum County, OH"
"OH","North Central","East North Central","C39121","Noble County, OH"
"OH","North Central","East North Central","C39123","Ottawa County, OH"
"OH","North Central","East North Central","C39125","Paulding County, OH"
"OH","North Central","East North Central","C39127","Perry County, OH"
"OH","North Central","East North Central","C39129","Pickaway County, OH"
"OH","North Central","East North Central","C39131","Pike County, OH"
"OH","North Central","East North Central","C39133","Portage County, OH"
"OH","North Central","East North Central","C39135","Preble County, OH"
"OH","North Central","East North Central","C39137","Putnam County, OH"
"OH","North Central","East North Central","C39139","Richland County, OH"
"OH","North Central","East North Central","C39141","Ross County, OH"
"OH","North Central","East North Central","C39143","Sandusky County, OH"
"OH","North Central","East North Central","C39145","Scioto County, OH"
"OH","North Central","East North Central","C39147","Seneca County, OH"
"OH","North Central","East North Central","C39149","Shelby County, OH"
"OH","North Central","East North Central","C39151","Stark County, OH"
"OH","North Central","East North Central","C39153","Summit County, OH"
"OH","North Central","East North Central","C39155","Trumbull County, OH"
"OH","North Central","East North Central","C39157","Tuscarawas County, OH"
"OH","North Central","East North Central","C39159","Union County, OH"
"OH","North Central","East North Central","C39161","Van Wert County, OH"
"OH","North Central","East North Central","C39163","Vinton County, OH"
"OH","North Central","East North Central","C39165","Warren County, OH"
"OH","North Central","East North Central","C39167","Washington County, OH"
"OH","North Central","East North Central","C39169","Wayne County, OH"
"OH","North Central","East North Central","C39171","Williams County, OH"
"OH","North Central","East North Central","C39173","Wood County, OH"
"OH","North Central","East North Central","C39175","Wyandot County, OH"
"OK","South","West South Central","C40001","Adair County, OK"
"OK","South","West South Central","C40003","Alfalfa County, OK"
"OK","South","West South Central","C40005","Atoka County, OK"
"OK","South","West South Central","C40007","Beaver County, OK"
"OK","South","West South Central","C40009","Beckham County, OK"
"OK","South","West South Central","C40011","Blaine County, OK"
"OK","South","West South Central","C40013","Bryan County, OK"
"OK","South","West South Central","C40015","Caddo County, OK"
"OK","South","West South Central","C40017","Canadian County, OK"
"OK","South","West South Central","C40019","Carter County, OK"
"OK","South","West South Central","C40021","Cherokee County, OK"
"OK","South","West South Central","C40023","Choctaw County, OK"
"OK","South","West South Central","C40025","Cimarron County, OK"
"OK","South","West South Central","C40027","Cleveland County, OK"
"OK","South","West South Central","C40029","Coal County, OK"
"OK","South","West South Central","C40031","Comanche County, OK"
"OK","South","West South Central","C40033","Cotton County, OK"
"OK","South","West South Central","C40035","Craig County, OK"
"OK","South","West South Central","C40037","Creek County, OK"
"OK","South","West South Central","C40039","Custer County, OK"
"OK","South","West South Central","C40041","Delaware County, OK"
"OK","South","West South Central","C40043","Dewey County, OK"
"OK","South","West South Central","C40045","Ellis County, OK"
"OK","South","West South Central","C40047","Garfield County, OK"
"OK","South","West South Central","C40049","Garvin County, OK"
"OK","South","West South Central","C40051","Grady County, OK"
"OK","South","West South Central","C40053","Grant County, OK"
"OK","South","West South Central","C40055","Greer County, OK"
"OK","South","West South Central","C40057","Harmon County, OK"
"OK","South","West South Central","C40059","Harper County, OK"
"OK","South","West South Central","C40061","Haskell County, OK"
"OK","South","West South Central","C40063","Hughes County, OK"
"OK","South","West South Central","C40065","Jackson County, OK"
"OK","South","West South Central","C40067","Jefferson County, OK"
"OK","South","West South Central","C40069","Johnston County, OK"
"OK","South","West South Central","C40071","Kay County, OK"
"OK","South","West South Central","C40073","Kingfisher County, OK"
"OK","South","West South Central","C40075","Kiowa County, OK"
"OK","South","West South Central","C40077","Latimer County, OK"
"OK","South","West South Central","C40079","Le Flore County, OK"
"OK","South","West South Central","C40081","Lincoln County, OK"
"OK","South","West South Central","C40083","Logan County, OK"
"OK","South","West South Central","C40085","Love County, OK"
"OK","South","West South Central","C40093","Major County, OK"
"OK","South","West South Central","C40095","Marshall County, OK"
"OK","South","West South Central","C40097","Mayes County, OK"
"OK","South","West South Central","C40087","McClain County, OK"
"OK","South","West South Central","C40089","McCurtain County, OK"
"OK","South","West South Central","C40091","McIntosh County, OK"
"OK","South","West South Central","C40099","Murray County, OK"
"OK","South","West South Central","C40101","Muskogee County, OK"
"OK","South","West South Central","C40103","Noble County, OK"
"OK","South","West South Central","C40105","Nowata County, OK"
"OK","South","West South Central","C40107","Okfuskee County, OK"
"OK","South","West South Central","C40109","Oklahoma County, OK"
"OK","South","West South Central","C40111","Okmulgee County, OK"
"OK","South","West South Central","C40113","Osage County, OK"
"OK","South","West South Central","C40115","Ottawa County, OK"
"OK","South","West South Central","C40117","Pawnee County, OK"
"OK","South","West South Central","C40119","Payne County, OK"
"OK","South","West South Central","C40121","Pittsburg County, OK"
"OK","South","West South Central","C40123","Pontotoc County, OK"
"OK","South","West South Central","C40125","Pottawatomie County, OK"
"OK","South","West South Central","C40127","Pushmataha County, OK"
"OK","South","West South Central","C40129","Roger Mills County, OK"
"OK","South","West South Central","C40131","Rogers County, OK"
"OK","South","West South Central","C40133","Seminole County, OK"
"OK","South","West South Central","C40135","Sequoyah County, OK"
"OK","South","West South Central","C40137","Stephens County, OK"
"OK","South","West South Central","C40139","Texas County, OK"
"OK","South","West South Central","C40141","Tillman County, OK"
"OK","South","West South Central","C40143","Tulsa County, OK"
"OK","South","West South Central","C40145","Wagoner County, OK"
"OK","South","West South Central","C40147","Washington County, OK"
"OK","South","West South Central","C40149","Washita County, OK"
"OK","South","West South Central","C40151","Woods County, OK"
"OK","South","West South Central","C40153","Woodward County, OK"
"OR","West","Pacific","C41001","Baker County, OR"
"OR","West","Pacific","C41003","Benton County, OR"
"OR","West","Pacific","C41005","Clackamas County, OR"
"OR","West","Pacific","C41007","Clatsop County, OR"
"OR","West","Pacific","C41009","Columbia County, OR"
"OR","West","Pacific","C41011","Coos County, OR"
"OR","West","Pacific","C41013","Crook County, OR"
"OR","West","Pacific","C41015","Curry County, OR"
"OR","West","Pacific","C41017","Deschutes County, OR"
"OR","West","Pacific","C41019","Douglas County, OR"
"OR","West","Pacific","C41021","Gilliam County, OR"
"OR","West","Pacific","C41023","Grant County, OR"
"OR","West","Pacific","C41025","Harney County, OR"
"OR","West","Pacific","C41027","Hood River County, OR"
"OR","West","Pacific","C41029","Jackson County, OR"
"OR","West","Pacific","C41031","Jefferson County, OR"
"OR","West","Pacific","C41033","Josephine County, OR"
"OR","West","Pacific","C41035","Klamath County, OR"
"OR","West","Pacific","C41037","Lake County, OR"
"OR","West","Pacific","C41039","Lane County, OR"
"OR","West","Pacific","C41041","Lincoln County, OR"
"OR","West","Pacific","C41043","Linn County, OR"
"OR","West","Pacific","C41045","Malheur County, OR"
"OR","West","Pacific","C41047","Marion County, OR"
"OR","West","Pacific","C41049","Morrow County, OR"
"OR","West","Pacific","C41051","Multnomah County, OR"
"OR","West","Pacific","C41053","Polk County, OR"
"OR","West","Pacific","C41055","Sherman County, OR"
"OR","West","Pacific","C41057","Tillamook County, OR"
"OR","West","Pacific","C41059","Umatilla County, OR"
"OR","West","Pacific","C41061","Union County, OR"
"OR","West","Pacific","C41063","Wallowa County, OR"
"OR","West","Pacific","C41065","Wasco County, OR"
"OR","West","Pacific","C41067","Washington County, OR"
"OR","West","Pacific","C41069","Wheeler County, OR"
"OR","West","Pacific","C41071","Yamhill County, OR"
"PA","Northeast","Middle Atlantic","C42001","Adams County, PA"
"PA","Northeast","Middle Atlantic","C42003","Allegheny County, PA"
"PA","Northeast","Middle Atlantic","C42005","Armstrong County, PA"
"PA","Northeast","Middle Atlantic","C42007","Beaver County, PA"
"PA","Northeast","Middle Atlantic","C42009","Bedford County, PA"
"PA","Northeast","Middle Atlantic","C42011","Berks County, PA"
"PA","Northeast","Middle Atlantic","C42013","Blair County, PA"
"PA","Northeast","Middle Atlantic","C42015","Bradford County, PA"
"PA","Northeast","Middle Atlantic","C42017","Bucks County, PA"
"PA","Northeast","Middle Atlantic","C42019","Butler County, PA"
"PA","Northeast","Middle Atlantic","C42021","Cambria County, PA"
"PA","Northeast","Middle Atlantic","C42023","Cameron County, PA"
"PA","Northeast","Middle Atlantic","C42025","Carbon County, PA"
"PA","Northeast","Middle Atlantic","C42027","Centre County, PA"
"PA","Northeast","Middle Atlantic","C42029","Chester County, PA"
"PA","Northeast","Middle Atlantic","C42031","Clarion County, PA"
"PA","Northeast","Middle Atlantic","C42033","Clearfield County, PA"
"PA","Northeast","Middle Atlantic","C42035","Clinton County, PA"
"PA","Northeast","Middle Atlantic","C42037","Columbia County, PA"
"PA","Northeast","Middle Atlantic","C42039","Crawford County, PA"
"PA","Northeast","Middle Atlantic","C42041","Cumberland County, PA"
"PA","Northeast","Middle Atlantic","C42043","Dauphin County, PA"
"PA","Northeast","Middle Atlantic","C42045","Delaware County, PA"
"PA","Northeast","Middle Atlantic","C42047","Elk County, PA"
"PA","Northeast","Middle Atlantic","C42049","Erie County, PA"
"PA","Northeast","Middle Atlantic","C42051","Fayette County, PA"
"PA","Northeast","Middle Atlantic","C42053","Forest County, PA"
"PA","Northeast","Middle Atlantic","C42055","Franklin County, PA"
"PA","Northeast","Middle Atlantic","C42057","Fulton County, PA"
"PA","Northeast","Middle Atlantic","C42059","Greene County, PA"
"PA","Northeast","Middle Atlantic","C42061","Huntingdon County, PA"
"PA","Northeast","Middle Atlantic","C42063","Indiana County, PA"
"PA","Northeast","Middle Atlantic","C42065","Jefferson County, PA"
